timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1687566543683,1,Get Catalog,200,,GetCatalog 1-36,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566543697,1,Get Catalog,200,,GetCatalog 1-37,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566543698,1,Get Catalog,200,,GetCatalog 1-37,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566543699,1,Get Catalog,200,,GetCatalog 1-37,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566543701,2,Get Catalog,200,,GetCatalog 1-38,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566543703,0,Get Catalog,200,,GetCatalog 1-38,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,0,0,0
1687566543703,1,Get Catalog,200,,GetCatalog 1-38,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566543717,1,Get Catalog,200,,GetCatalog 1-39,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566543719,1,Get Catalog,200,,GetCatalog 1-39,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566543720,2,Get Catalog,200,,GetCatalog 1-39,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,0
1687566543724,2,Get Catalog,200,,GetCatalog 1-40,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,0
1687566543726,2,Get Catalog,200,,GetCatalog 1-40,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,0
1687566543728,2,Get Catalog,200,,GetCatalog 1-40,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,0
1687566543739,3,Get Catalog,200,,GetCatalog 1-41,text,true,,1386,132,2,2,http://localhost:8081/sandwich/catalog,3,0,1
1687566543741,3,Get Catalog,200,,GetCatalog 1-42,text,true,,1386,132,2,2,http://localhost:8081/sandwich/catalog,3,0,1
1687566543742,2,Get Catalog,200,,GetCatalog 1-41,text,true,,1386,132,2,2,http://localhost:8081/sandwich/catalog,2,0,0
1687566543744,1,Get Catalog,200,,GetCatalog 1-42,text,true,,1386,132,2,2,http://localhost:8081/sandwich/catalog,1,0,0
1687566543744,1,Get Catalog,200,,GetCatalog 1-41,text,true,,1386,132,2,2,http://localhost:8081/sandwich/catalog,1,0,0
1687566543745,2,Get Catalog,200,,GetCatalog 1-42,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,0
1687566543752,3,Get Catalog,200,,GetCatalog 1-43,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,3,0,1
1687566543755,1,Get Catalog,200,,GetCatalog 1-43,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566543756,1,Get Catalog,200,,GetCatalog 1-43,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566543769,1,Get Catalog,200,,GetCatalog 1-44,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566543770,2,Get Catalog,200,,GetCatalog 1-44,text,true,,1386,132,2,2,http://localhost:8081/sandwich/catalog,1,0,0
1687566543772,1,Get Catalog,200,,GetCatalog 1-44,text,true,,1386,132,2,2,http://localhost:8081/sandwich/catalog,1,0,0
1687566543772,1,Get Catalog,200,,GetCatalog 1-45,text,true,,1386,132,2,2,http://localhost:8081/sandwich/catalog,1,0,0
1687566543773,1,Get Catalog,200,,GetCatalog 1-45,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566543774,1,Get Catalog,200,,GetCatalog 1-45,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566543788,7,Get Catalog,200,,GetCatalog 1-46,text,true,,1386,132,2,2,http://localhost:8081/sandwich/catalog,7,0,1
1687566543795,4,Get Catalog,200,,GetCatalog 1-46,text,true,,1386,132,2,2,http://localhost:8081/sandwich/catalog,4,0,0
1687566543792,7,Get Catalog,200,,GetCatalog 1-47,text,true,,1386,132,2,2,http://localhost:8081/sandwich/catalog,7,0,2
1687566543800,3,Get Catalog,200,,GetCatalog 1-46,text,true,,1386,132,2,2,http://localhost:8081/sandwich/catalog,3,0,0
1687566543801,4,Get Catalog,200,,GetCatalog 1-47,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,4,0,0
1687566543805,3,Get Catalog,200,,GetCatalog 1-47,text,true,,1386,132,2,2,http://localhost:8081/sandwich/catalog,2,0,0
1687566543807,2,Get Catalog,200,,GetCatalog 1-48,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,1
1687566543809,1,Get Catalog,200,,GetCatalog 1-48,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566543810,1,Get Catalog,200,,GetCatalog 1-48,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566543813,1,Get Catalog,200,,GetCatalog 1-49,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566543814,1,Get Catalog,200,,GetCatalog 1-49,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566543815,1,Get Catalog,200,,GetCatalog 1-49,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566543829,1,Get Catalog,200,,GetCatalog 1-50,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566543830,1,Get Catalog,200,,GetCatalog 1-50,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566543831,1,Get Catalog,200,,GetCatalog 1-50,text,true,,1386,132,2,2,http://localhost:8081/sandwich/catalog,1,0,0
1687566543833,1,Get Catalog,200,,GetCatalog 1-51,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566543834,1,Get Catalog,200,,GetCatalog 1-51,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566543835,1,Get Catalog,200,,GetCatalog 1-51,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566543848,2,Get Catalog,200,,GetCatalog 1-52,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,1
1687566543851,1,Get Catalog,200,,GetCatalog 1-52,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566543852,1,Get Catalog,200,,GetCatalog 1-52,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566543854,1,Get Catalog,200,,GetCatalog 1-53,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566543855,1,Get Catalog,200,,GetCatalog 1-53,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
